road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Spains Wharf Road,residential,1,55,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Elizabeth Place,residential,1,56,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Brightwell Lane,residential,1,81,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Greek Street,residential,2,230,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Cheltenham Street,residential,1,101,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
MacDonald Lane,residential,1,114,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Holdsworth Lane,residential,1,85,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Crawford Place,residential,1,51,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Clifton Reserve,residential,1,61,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Ormiston Avenue,residential,1,59,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Millett Road,residential,2,88,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kurraghein Avenue,residential,2,80,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Tarrant Avenue,residential,1,104,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Radford Avenue,residential,1,18,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hadfields Street,residential,1,186,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
School Street,residential,2,52,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hollis Lane,residential,1,78,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Georgina Lane,residential,1,68,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Roylston Street,residential,1,132,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hopewell Lane,residential,2,150,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Padstow Street,residential,1,31,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Herbert Road,residential,1,44,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Ballantyne Street,residential,1,91,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Foundry Street,residential,1,179,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Derby Place,residential,1,46,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Union Lane,residential,1,76,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Nickson Street,residential,1,267,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Harwood Lane,residential,1,111,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Clubb Street,residential,1,143,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Toelle Street,residential,3,196,1.0,25,0.28,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Hornsey Street,residential,1,255,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Nagurra Place,residential,2,60,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Irving Street,residential,1,68,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Angelini Street,residential,1,9,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Woodlark Street,residential,1,8,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
McCleer Street,residential,1,9,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Springside Street,residential,2,21,1.0,25,0.62,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Callan Street,residential,3,59,1.0,25,0.85,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.59,1.0,0.21
Allen Avenue,residential,1,53,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wattle Place,residential,1,65,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Glengarry Lane,residential,1,56,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kidman Lane,residential,1,25,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Grosvenor Lane,residential,1,5,1.0,6,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Quarry Street,residential,8,548,1.3,25,0.14,0.0,0,0.62,0.24,0.0,5.0,1.12,0.0,0.0,0.0,3.08,0.72,0.0,9.9,Low,5.0,21.0,5.1,Low,0.88,10.1,stable,0.86,1.0,0.07
Fairfax Road,residential,3,555,1.2,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.63,0.0,0.0,0.0,4.3,0.0,0.0,9.9,Low,7.0,12.0,2.1,Low,1.0,10.1,stable,0.71,1.0,0.15
Boyle Street,residential,3,374,1.0,30,0.0,0.0,0,0.0,0.9,0.0,5.0,0.0,2.19,0.0,0.0,0.0,2.7,0.0,9.9,Low,5.0,10.4,2.5,Low,1.0,10.1,stable,1.0,0.1,0.45
East Street,residential,3,336,1.5,25,0.0,0.0,0,1.0,0.0,0.0,5.0,1.94,0.0,0.0,0.0,2.94,0.0,0.0,9.9,Low,8.0,11.0,1.2,Low,1.0,10.1,stable,0.3,1.0,0.35
Scotsman Street,residential,5,373,1.1,25,1.0,0.0,0,1.0,0.54,0.0,5.0,0.23,0.0,0.0,0.0,3.0,1.62,0.0,9.9,Low,8.0,12.0,1.7,Low,1.0,10.1,stable,0.0,0.0,1.0
Northwood Road,residential,2,294,1.0,31,0.0,0.5,2,0.0,0.0,0.0,5.0,0.0,2.43,0.0,2.48,0.0,0.0,0.0,9.9,Low,7.4,12.4,2.5,Low,1.0,10.1,stable,1.0,0.0,0.5
Ashmore Street,residential,3,528,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,9.8,Low,8.0,10.0,0.9,Low,1.0,10.2,stable,1.0,0.0,0.5
Govett Street,residential,2,443,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,9.8,Low,9.0,10.0,0.5,Low,1.0,10.2,stable,1.0,1.0,0.0
Isabella Street,residential,6,595,1.0,25,0.77,0.0,0,1.0,0.13,0.0,5.0,0.0,0.0,0.0,0.0,4.38,0.38,0.0,9.8,Low,7.0,13.0,1.7,Low,1.0,10.2,stable,1.0,0.45,0.28
Barry Street,residential,4,539,1.0,25,0.11,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,9.8,Low,9.0,10.0,0.5,Low,1.0,10.2,stable,1.0,1.0,0.0
Thorne Street,residential,2,251,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,9.8,Low,9.0,10.0,0.5,Low,1.0,10.2,stable,1.0,1.0,0.0
Forth Street,residential,11,231,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,9.8,Low,9.0,10.0,0.4,Low,1.0,10.2,stable,1.0,1.0,0.0
Hereford Street,residential,8,983,1.0,25,0.18,0.0,0,1.0,0.06,0.0,5.08,0.0,0.0,0.0,0.0,4.52,0.19,0.0,9.8,Low,8.0,16.0,2.6,Low,1.0,10.2,stable,1.0,1.0,0.0
Mary Street,residential,6,1398,1.0,25,0.0,0.0,0,0.38,0.81,0.0,5.4,0.0,0.0,0.0,0.0,1.91,2.43,0.0,9.7,Low,8.0,16.0,2.9,Low,1.0,10.3,stable,1.0,0.89,0.05
Gladstone Street,residential,5,1064,1.0,27,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.69,0.0,0.0,3.98,0.0,0.0,9.7,Low,8.0,12.4,1.6,Low,1.0,10.3,stable,1.0,0.4,0.3
Campbell Avenue,residential,5,383,1.0,28,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,1.32,0.0,0.0,3.37,0.0,0.0,9.7,Low,9.4,10.0,0.2,Low,1.0,10.3,stable,1.0,0.0,0.5
Cuthbert Street,residential,6,815,1.0,25,0.4,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,9.7,Low,7.0,10.0,1.1,Low,1.0,10.3,stable,1.0,0.09,0.45
Milray Avenue,residential,9,1188,1.0,25,0.34,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,9.6,Low,8.0,10.0,0.7,Low,1.0,10.4,stable,1.0,1.0,0.0
Ford Street,residential,2,254,1.0,25,0.45,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,9.6,Low,9.0,10.0,0.5,Low,1.0,10.4,stable,1.0,1.0,0.0
Pritchard Street,residential,2,439,1.3,25,0.0,0.0,0,1.0,0.0,0.0,5.0,1.08,0.0,0.0,0.0,3.54,0.0,0.0,9.6,Low,8.0,14.0,3.0,Low,1.0,10.4,stable,0.73,1.0,0.14
Kendall Street,residential,4,205,1.0,25,0.0,0.0,0,0.76,0.26,0.0,5.0,0.0,0.0,0.0,0.0,3.8,0.79,0.0,9.6,Low,5.0,13.0,3.3,Low,1.0,10.4,stable,1.0,0.76,0.12
Lennox Street,residential,5,1011,1.0,27,0.0,0.0,0,0.7,0.0,0.0,5.0,0.0,0.96,0.0,0.0,3.51,0.0,0.0,9.5,Low,5.0,12.4,3.0,Low,1.0,10.5,stable,1.0,0.6,0.2
Dowling Street,residential,4,493,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,9.5,Low,8.0,10.0,0.9,Low,1.0,10.5,stable,1.0,0.42,0.29
Jubilee Place,residential,2,213,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,9.5,Low,8.0,10.0,1.0,Low,1.0,10.5,stable,1.0,1.0,0.0
Joseph Street,residential,2,525,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,9.5,Low,8.0,10.0,1.0,Low,1.0,10.5,stable,1.0,1.0,0.0
Barr Street,residential,3,452,1.0,25,0.52,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,9.5,Low,9.0,10.0,0.5,Low,1.0,10.5,stable,1.0,1.0,0.0
Layton Street,residential,2,170,1.2,25,0.0,0.0,0,1.0,0.22,0.0,5.0,0.87,0.0,0.0,0.0,3.0,0.65,0.0,9.5,Low,8.0,15.0,3.5,Low,1.0,10.5,stable,0.78,0.0,0.61
Chapman Road,residential,8,368,1.0,25,0.21,0.0,0,1.0,0.15,0.0,5.0,0.16,0.0,0.0,0.0,3.85,0.46,0.0,9.5,Low,8.0,17.0,2.8,Low,1.0,10.5,stable,0.74,0.57,0.34
David Street,residential,3,476,1.8,25,0.0,0.0,0,0.23,0.0,0.0,5.0,3.33,0.0,0.0,0.0,1.17,0.0,0.0,9.5,Low,9.0,14.0,2.2,Low,1.0,10.5,stable,0.17,1.0,0.42
Darvall Street,residential,2,240,1.0,25,0.57,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,9.4,Low,9.0,10.0,0.5,Low,1.0,10.6,stable,1.0,1.0,0.0
Claude Avenue,residential,1,202,1.0,31,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,2.43,0.0,0.0,2.0,0.0,0.0,9.4,Low,9.4,9.4,0.0,Low,1.0,10.6,stable,1.0,0.0,0.5
Guthrie Avenue,residential,2,154,1.0,29,0.0,0.0,0,0.68,0.0,0.0,5.0,0.0,1.66,0.0,0.0,2.73,0.0,0.0,9.4,Low,5.0,11.4,3.2,Low,1.0,10.6,stable,1.0,0.32,0.34
Arabella Street,residential,4,729,1.0,25,0.0,0.55,2,0.0,0.55,0.0,5.0,0.0,0.0,0.0,2.76,0.0,1.65,0.0,9.4,Low,5.0,13.0,4.0,Low,1.0,10.6,stable,1.0,1.0,0.0
Goodwood Street,residential,2,193,1.0,31,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,2.43,0.0,0.0,2.0,0.0,0.0,9.4,Low,9.4,9.4,0.0,Low,1.0,10.6,stable,1.0,0.0,0.5
Francis Street,residential,6,722,1.2,25,0.5,0.0,0,0.75,0.0,0.0,5.0,0.98,0.0,0.0,0.0,3.41,0.0,0.0,9.4,Low,5.0,14.0,2.9,Low,1.0,10.6,stable,0.75,0.66,0.29
Gray Street,residential,2,137,1.0,25,0.69,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,9.4,Low,8.0,10.0,1.0,Low,1.0,10.6,stable,1.0,1.0,0.0
Roslyndale Avenue,residential,4,327,1.0,25,0.43,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,9.4,Low,9.0,10.0,0.4,Low,1.0,10.6,stable,1.0,1.0,0.0
Northcote Street,residential,1,155,1.0,31,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,2.43,0.0,0.0,2.0,0.0,0.0,9.4,Low,9.4,9.4,0.0,Low,1.0,10.6,stable,1.0,0.0,0.5
Clanalpine Street,residential,3,773,1.0,26,0.0,0.0,0,0.79,0.79,0.0,5.0,0.0,0.29,0.0,0.0,1.59,2.38,0.0,9.3,Low,5.0,12.4,3.1,Low,1.0,10.7,stable,1.0,0.88,0.06
Goodsir Street,residential,2,249,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,9.3,Low,8.0,10.0,1.0,Low,1.0,10.7,stable,1.0,1.0,0.0
Lambert Street,residential,2,248,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,9.3,Low,9.0,10.0,0.5,Low,1.0,10.7,stable,1.0,0.69,0.16
Forbes Street,residential,11,1206,1.1,25,0.08,0.0,0,0.92,0.0,0.0,5.0,0.21,0.0,0.0,0.0,4.01,0.0,0.0,9.2,Low,5.0,22.0,4.0,Low,0.91,10.8,stable,0.93,0.32,0.38
Curtis Road,residential,7,668,1.0,25,0.05,0.0,0,0.38,0.82,0.0,5.0,0.0,0.0,0.0,0.0,1.68,2.47,0.0,9.2,Low,8.0,12.0,1.5,Low,1.0,10.8,stable,1.0,0.0,0.5
Maddison Street,residential,3,248,1.0,25,0.15,0.0,0,0.85,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,9.2,Low,5.0,10.0,2.4,Low,1.0,10.8,stable,0.85,0.0,0.57
Hutchinson Street,residential,3,717,1.0,25,0.47,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,9.2,Low,8.0,10.0,0.8,Low,1.0,10.8,stable,1.0,1.0,0.0
Zenith Street,residential,2,118,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,9.2,Low,8.0,10.0,1.0,Low,1.0,10.8,stable,1.0,1.0,0.0
Shellcove Road,residential,7,990,1.0,27,0.4,0.0,0,0.65,0.0,0.0,5.4,0.0,0.69,0.0,0.0,2.98,0.0,0.0,9.1,Low,5.0,19.0,4.5,Low,1.0,10.9,stable,1.0,0.72,0.14
Alexander Street,residential,6,569,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,9.1,Low,7.0,10.0,1.2,Low,1.0,10.9,stable,1.0,0.68,0.16
Dickson Street,residential,2,356,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,9.1,Low,7.0,10.0,1.5,Low,1.0,10.9,stable,1.0,0.29,0.35
Morella Street,residential,4,766,1.0,30,0.0,0.45,2,0.0,0.0,0.0,5.0,0.0,1.88,0.0,2.25,0.0,0.0,0.0,9.1,Low,5.0,12.4,2.8,Low,1.0,10.9,stable,1.0,0.22,0.39
Martin Road,residential,3,760,1.0,25,0.0,0.0,0,0.79,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,9.0,Low,5.0,10.0,2.4,Low,1.0,11.0,stable,1.0,1.0,0.0
Queens Place,residential,1,120,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Hyam Street,residential,2,209,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Reynolds Avenue,residential,2,221,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Wallace Street,residential,4,548,1.0,25,0.63,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,8.0,10.0,0.9,Low,1.0,11.0,stable,1.0,1.0,0.0
Bradford Street,residential,1,240,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Dick Street,residential,1,137,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Rosebery Place,residential,1,65,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Rumsay Street,residential,1,140,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Markham Close,residential,1,171,2.0,25,0.0,0.0,0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,0.0,1.0,0.5
Westleigh Street,residential,1,109,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Little Mort Street,residential,1,41,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Thomson Street,residential,2,236,1.0,25,0.49,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Best Avenue,unclassified,2,324,1.0,25,0.0,0.0,0,0.0,0.33,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,9.0,Low,8.0,11.0,1.5,Low,1.0,11.0,stable,1.0,1.0,0.0
Weeroona Avenue,residential,1,229,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Upper Attunga Street,residential,1,43,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Suakin Drive,residential,1,444,2.0,25,0.0,0.0,0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,0.0,1.0,0.5
Dunblane Street,residential,1,254,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,0.0,0.0,1.0
Purkis Street,residential,1,173,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
Fullerton Street,residential,1,199,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
West Avenue,residential,1,78,1.0,6,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,0.0,0.5
Caldwell Street,residential,2,101,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,Low,9.0,9.0,0.0,Low,1.0,11.0,stable,1.0,1.0,0.0
