road,osm_class,segments,lanes,speed_kmh,transit,commercial,score,category,confidence
Place de Fontenoy - UNESCO,residential,9,3,30,False,False,9.2,Low,medium
Rue du Marché Saint-Honoré,residential,2,1,30,False,True,9.0,Low,medium
Rue de Talleyrand,residential,2,1,30,False,True,9.0,Low,medium
Rue Boissy d'Anglas,residential,2,1,30,False,True,9.0,Low,medium
Rue de Belgrade,residential,2,1,30,False,True,9.0,Low,medium
Rue de la Solidarité,residential,2,1,30,False,True,9.0,Low,medium
Avenue Émile Deschanel,residential,2,1,30,False,True,9.0,Low,low
Quai de la Marne,residential,10,1,30,False,True,9.0,Low,medium
Rue Cardan,residential,1,2,30,False,False,9.0,Low,high
Place Diaghilev,residential,3,1,30,True,False,9.0,Low,medium
Rue Balzac,residential,3,2,30,False,False,9.0,Low,high
Rue Marcel Cachin,residential,2,1,30,False,True,9.0,Low,low
Rue Salneuve,residential,2,1,30,False,True,9.0,Low,medium
Place d'Israël,residential,4,1,30,False,True,9.0,Low,medium
Rue Quentin Bauchart,residential,4,1,30,False,True,8.8,Low,medium
Rue Auguste Lançon,residential,6,1,30,False,True,8.8,Low,medium
Avenue Edison,residential,7,1,30,False,True,8.7,Low,medium
Rue de l'Aude,residential,3,1,30,False,True,8.7,Low,medium
Rue du Ruisseau,residential,3,1,30,False,True,8.7,Low,medium
Rue de Monceau,residential,12,1,30,False,True,8.7,Low,medium
Rue des Artistes,residential,6,1,30,False,True,8.5,Low,medium
Rue des Meuniers,residential,3,1,30,False,True,8.3,Low,medium
Rue de la Terrasse,residential,3,1,30,False,True,8.3,Low,medium
Rue de l'Orme,residential,3,1,30,False,True,8.3,Low,medium
Avenue Robert Schuman,residential,3,1,30,False,True,8.3,Low,medium
Rue de la Bienfaisance,residential,3,1,30,False,True,8.3,Low,medium
Rue Saint-Marc,residential,3,1,30,False,True,8.3,Low,medium
Avenue Frédéric Le Play,residential,1,1,30,False,False,8.0,Low,medium
Rue Elsa Morante,residential,1,1,30,False,False,8.0,Low,medium
Avenue Émile Acollas,residential,1,1,30,False,False,8.0,Low,medium
Rue Arsène Houssaye,residential,3,1,30,False,False,8.0,Low,high
Rue Saint-Augustin,residential,3,1,30,False,False,8.0,Low,medium
Rue de Bigorre,residential,1,1,30,False,False,8.0,Low,medium
Rue Gaston de Saint-Paul,residential,1,1,30,False,False,8.0,Low,medium
Place du Palais Royal,residential,2,1,30,True,False,8.0,Low,medium
Place Jacqueline François,residential,2,1,30,False,False,8.0,Low,medium
Rue Lord Byron,residential,2,1,30,False,False,8.0,Low,high
Avenue Percier,residential,2,1,30,True,False,8.0,Low,low
Rue Savorgnan de Brazza,residential,2,1,30,False,False,8.0,Low,medium
Rue du Laos,residential,1,1,30,False,False,8.0,Low,medium
Rue Pérignon,residential,1,1,30,False,False,8.0,Low,medium
Rue Jean Carriès,residential,2,1,30,False,False,8.0,Low,medium
Rue Clouet,residential,1,1,30,False,False,8.0,Low,medium
Avenue Charles Floquet,residential,1,1,30,False,False,8.0,Low,high
Rue Richer,residential,2,1,30,False,False,8.0,Low,medium
Place Georges Mulot,unclassified,5,1,30,False,False,8.0,Low,medium
Rue du Gril,residential,1,1,30,False,False,8.0,Low,high
Rue Louis Pergaud,unclassified,3,1,30,False,False,8.0,Low,medium
Rue Poncelet,residential,1,1,30,False,False,8.0,Low,medium
Avenue Delcassé,residential,1,1,30,False,False,8.0,Low,medium
Rue Goethe,residential,2,1,30,False,False,8.0,Low,medium
Passage de la Madeleine,unclassified,1,1,40,False,False,8.0,Low,low
Rue Mornay,residential,2,1,30,False,False,8.0,Low,medium
Rue des Frères Périer,residential,1,1,30,False,False,8.0,Low,medium
Place Marcel Cachin,residential,2,1,30,False,False,8.0,Low,medium
Rue Rennequin,residential,1,1,30,False,False,8.0,Low,medium
Rue de la Baume,residential,1,1,30,False,False,8.0,Low,medium
Rue du 29 Juillet,residential,1,1,30,False,False,8.0,Low,medium
Rue de Presbourg,residential,1,1,30,False,False,8.0,Low,high
Place Jean Ferrat,residential,1,1,30,False,False,8.0,Low,medium
Rue de la Vanne,residential,7,1,50,True,False,7.9,Low,medium
Rue Rémy Dumoncel,residential,6,1,30,False,True,7.8,Low,medium
Rue Jean Antoine de Baïf,residential,2,1,30,False,True,7.5,Low,medium
Rue de Reims,residential,2,1,30,False,True,7.5,Low,medium
Rue de Fécamp,residential,2,1,30,False,True,7.5,Low,medium
Rue Newton,residential,2,1,30,False,True,7.5,Low,medium
Rue Montcalm,residential,2,1,30,False,True,7.5,Low,medium
Rue de Chaillot,residential,2,1,30,False,True,7.5,Low,medium
Rue des Renaudes,residential,2,1,30,False,True,7.5,Low,medium
Rue de Berri,residential,2,1,30,False,True,7.5,Low,medium
Rue de Vézelay,residential,2,1,30,False,True,7.5,Low,medium
Rue Joseph Granier,residential,2,1,30,False,True,7.5,Low,medium
Rue Treilhard,residential,2,1,30,False,True,7.5,Low,medium
Rue Bouchut,residential,2,1,30,False,True,7.5,Low,medium
Rue Bergère,residential,2,1,30,False,True,7.5,Low,medium
Rue Jean Lurçat,residential,2,1,20,False,True,7.5,Low,medium
Rue de Bellièvre,residential,2,1,30,False,True,7.5,Low,medium
Place de l'Insurrection d'Août 1944,residential,2,1,30,False,True,7.5,Low,medium
Rue Mozart,residential,2,1,30,False,True,7.5,Low,low
Rue des 4 Tours,residential,2,1,30,False,True,7.5,Low,low
Rue Gaillon,residential,2,1,30,False,True,7.5,Low,medium
Rue Elisabeth,residential,2,1,30,False,True,7.5,Low,low
Rue Henri Ranvier,residential,2,1,30,False,True,7.5,Low,medium
Rue des Iris,residential,2,1,30,False,True,7.5,Low,medium
Rue des Liserons,residential,2,1,30,False,True,7.5,Low,medium
Rue Jean Moulin,residential,2,1,30,False,True,7.5,Low,medium
Avenue Silvestre de Sacy,residential,2,1,30,False,True,7.5,Low,medium
Rue d'Alembert,residential,5,1,30,False,False,7.4,Low,medium
Rue Croix des Petits Champs,residential,5,1,30,True,False,7.4,Low,medium
Avenue de Marigny,residential,7,2,30,False,True,7.3,Low,medium
Rue Sadi Carnot,residential,6,2,30,False,True,7.3,Low,medium
Rue des Petits Pères,residential,4,1,30,True,False,7.2,Low,medium
Rue Daunou,residential,4,1,30,False,True,7.0,Low,medium
Rue de Port Mahon,residential,3,1,30,False,False,7.0,Low,medium
Avenue Gabriel,residential,3,1,30,False,False,7.0,Low,medium
Rue des Périchaux,residential,2,2,30,False,False,7.0,Low,medium
Rue Arthur Rozier,residential,4,1,30,False,True,7.0,Low,medium
Rue du Couédic,residential,6,1,30,False,True,6.8,Low,medium
Rue Benjamin Raspail,residential,4,2,30,False,False,6.8,Low,medium
Rue André Voguet,residential,6,1,30,False,True,6.7,Low,medium
Rue d'Estienne d'Orves,residential,3,1,30,False,True,6.7,Low,medium
Rue Letellier,residential,3,1,30,False,True,6.7,Low,medium
Rue du Général Maud'huy,residential,3,1,30,False,True,6.7,Low,medium
Quai de l'Oise,residential,3,1,30,False,True,6.7,Low,high
Rue de Nantes,residential,3,1,30,False,True,6.7,Low,medium
Rue Émile Zola,residential,3,1,30,False,True,6.7,Low,medium
Rue Gabriel Laumain,residential,3,1,30,False,True,6.7,Low,medium
Avenue Bertie Albrecht,unclassified,2,1,30,False,False,6.5,Low,medium
Rue du Colonel Driant,residential,4,1,30,False,False,6.5,Low,medium
Rue Freycinet,residential,4,1,30,False,False,6.5,Low,medium
Rue Alphonse de Neuville,residential,4,1,30,False,False,6.5,Low,medium
Rue de Téhéran,residential,4,1,30,True,False,6.5,Low,medium
Rue Louis Lejeune,residential,2,1,30,False,False,6.5,Low,medium
Rue Tarbé,residential,2,1,30,False,False,6.5,Low,medium
Rue Caron,residential,2,1,30,False,False,6.5,Low,high
Rue Frédéric Mourlon,residential,2,1,30,False,False,6.5,Low,medium
Avenue André Rivoire,residential,4,1,30,False,True,6.2,Low,high
Rue Taitbout,residential,5,1,30,False,False,6.2,Low,medium
Rue Hallé,residential,7,1,30,False,False,5.9,Low,medium
Rue Chrétien de Troyes,residential,5,2,30,False,False,5.8,Low,high
Rue Gaston Rebuffat,residential,4,1,30,False,False,5.8,Low,medium
Avenue Lucien Descaves,residential,4,1,30,False,False,5.8,Low,high
Avenue Joseph Bédier,residential,3,1,30,False,False,5.0,Low,medium
Rue Paul Mazy,residential,1,1,30,False,False,5.0,Low,medium
Rue Giffard,residential,3,1,30,False,False,5.0,Low,medium
Rue Abel Gance,residential,1,1,30,False,False,5.0,Low,medium
Rue Beaujon,residential,2,1,30,False,False,5.0,Low,medium
Rue Calmels,residential,1,1,30,False,False,5.0,Low,medium
Avenue Sully-Prudhomme,residential,1,1,30,False,False,5.0,Low,medium
Rue Louis Le Grand,residential,1,1,30,False,False,5.0,Low,medium
Rue d'Antin,residential,3,1,30,False,False,5.0,Low,medium
Place du Marché Saint-Honoré,residential,1,1,30,False,False,5.0,Low,medium
Rue d'Alger,residential,1,1,30,False,False,5.0,Low,medium
Rue de Valois,residential,3,1,30,False,False,5.0,Low,medium
Rue de la Michodière,residential,2,1,30,False,False,5.0,Low,medium
Rue Monsigny,residential,3,1,30,False,False,5.0,Low,low
Rue de Choiseul,residential,4,1,30,False,False,5.0,Low,low
Rue Grétry,residential,2,1,30,False,False,5.0,Low,medium
Rue de Marivaux,residential,1,1,30,False,False,5.0,Low,medium
Rue Couche,residential,1,1,30,False,False,5.0,Low,medium
Rue du Bouloi,residential,1,1,30,False,False,5.0,Low,medium
Rue Catinat,residential,1,1,30,False,False,5.0,Low,medium
Rue Coquillière,residential,3,1,30,False,False,5.0,Low,medium
Rue Hérold,residential,1,1,30,False,False,5.0,Low,medium
Rue du Mail,residential,1,1,30,False,False,5.0,Low,medium
Rue Debrousse,residential,1,1,30,False,False,5.0,Low,medium
Rue Léonce Reynaud,residential,2,1,30,False,False,5.0,Low,medium
Rue Lincoln,residential,1,1,30,False,False,5.0,Low,medium
Rue du Boccador,residential,2,1,30,False,False,5.0,Low,medium
Rue de Cerisoles,residential,1,1,30,False,False,5.0,Low,medium
Rue de la Renaissance,residential,1,1,30,False,False,5.0,Low,medium
Rue Jean-Goujon,residential,2,1,30,False,False,5.0,Low,medium
Rue de l'Étoile,residential,1,1,30,False,False,5.0,Low,medium
Rue Pierre Demours,residential,2,1,30,False,False,5.0,Low,medium
Rue Fourcroy,residential,2,1,30,False,False,5.0,Low,medium
Rue Saussier-Leroy,residential,1,1,30,False,False,5.0,Low,medium
Rue de Schomberg,residential,3,1,30,False,False,5.0,Low,medium
Rue de Brissac,residential,1,1,30,False,False,5.0,Low,medium
Rue de Gentilly,residential,1,1,30,False,False,5.0,Low,high
Rue de Messine,residential,3,1,30,False,False,5.0,Low,medium
Rue Rabelais,residential,3,1,30,False,False,5.0,Low,medium
Rue José-Maria de Heredia,residential,1,1,30,False,False,5.0,Low,medium
Rue de Tahiti,residential,1,1,30,False,False,5.0,Low,high
Rue Balny d'Avricourt,residential,1,1,30,False,False,5.0,Low,medium
Rue Puvis de Chavannes,residential,1,1,30,False,False,5.0,Low,medium
Rue Mollien,residential,4,1,30,False,False,5.0,Low,medium
Rue Bixio,residential,1,1,30,False,False,5.0,Low,medium
Rue Saulnier,residential,1,1,30,False,False,5.0,Low,medium
Rue Léon Vaudoyer,residential,1,1,30,False,False,5.0,Low,medium
Rue Albert de Lapparent,residential,1,1,30,False,False,5.0,Low,medium
Rue du Général de Castelnau,residential,1,1,30,False,False,5.0,Low,medium
Rue de Presles,residential,2,1,30,False,False,5.0,Low,medium
Rue Alasseur,residential,1,1,30,False,False,5.0,Low,medium
Rue du Guesclin,residential,1,1,30,False,False,5.0,Low,medium
Rue Tiphaine,residential,1,1,30,False,False,5.0,Low,medium
Rue de l'Avre,residential,1,1,30,False,False,5.0,Low,medium
Rue Gramme,residential,1,1,30,False,False,5.0,Low,medium
Rue Gustave Larroumet,residential,1,1,30,False,False,5.0,Low,medium
Passage de Dantzig,residential,1,1,30,False,False,5.0,Low,medium
Rue de la Saïda,residential,1,1,30,False,False,5.0,Low,medium
Rue Montauban,residential,1,1,30,False,False,5.0,Low,medium
Rue Audubon,residential,1,1,30,False,False,5.0,Low,medium
Rue André Theuriet,residential,1,1,30,False,False,5.0,Low,medium
Avenue du Général Maistre,residential,1,1,30,False,False,5.0,Low,medium
Rue Jules Dupré,residential,2,1,30,False,False,5.0,Low,medium
Villa Seurat,residential,2,1,30,False,False,5.0,Low,medium
Rue Jean-Pierre Bloch,residential,1,1,30,False,False,5.0,Low,medium
Rue Champfleury,residential,2,1,30,False,False,5.0,Low,medium
Avenue du Général Détrie,residential,4,1,30,False,False,5.0,Low,low
Rue de Pondichéry,residential,1,1,30,False,False,5.0,Low,medium
Passage du Guesclin,residential,1,1,30,False,False,5.0,Low,medium
Place du Cardinal Amette,residential,1,1,30,False,False,5.0,Low,medium
Square de la Motte Picquet,residential,1,1,30,False,False,5.0,Low,medium
Rue du Général de Larminat,residential,2,1,30,False,False,5.0,Low,medium
Avenue du Général Tripier,residential,2,1,30,False,False,5.0,Low,medium
Rue Le Brix et Mesmin,residential,1,1,30,False,False,5.0,Low,medium
Rue de la Boule Rouge,residential,1,1,30,False,False,5.0,Low,medium
Rue Geoffroy Marie,residential,1,1,30,False,False,5.0,Low,medium
Rue du Soudan,residential,1,1,30,False,False,5.0,Low,medium
Avenue de Champaubert,residential,1,1,30,False,False,5.0,Low,medium
Avenue Paul Déroulède,residential,1,1,30,False,False,5.0,Low,medium
Rue de l'Abbé Roger Derry,residential,1,1,30,False,False,5.0,Low,medium
Rue de la Cavalerie,residential,1,1,30,False,False,5.0,Low,medium
Rue Chasseloup-Laubat,residential,1,1,30,False,False,5.0,Low,medium
Rue Mario Nikis,residential,1,1,30,False,False,5.0,Low,medium
Rue Rouvet,residential,1,1,30,False,False,5.0,Low,medium
Rue Jean Robert,residential,1,1,30,False,False,5.0,Low,medium
Rue Coq Héron,residential,1,1,30,False,False,5.0,Low,medium
Impasse Bon Secours,residential,1,1,30,False,False,5.0,Low,medium
Rue de l'Argonne,residential,1,1,30,False,False,5.0,Low,medium
Rue Lamennais,residential,1,1,30,False,False,5.0,Low,medium
Villa de Ségur,residential,1,1,30,False,False,5.0,Low,medium
Rue Favart,residential,2,1,30,False,False,5.0,Low,medium
Rue Maurice Berteaux,residential,1,1,30,False,False,5.0,Low,high
Rue Maurice Loewy,residential,1,1,30,False,False,5.0,Low,medium
Rue Gauguet,residential,1,1,30,False,False,5.0,Low,medium
Quai de la Gironde,residential,1,1,30,False,False,5.0,Low,medium
Passage de la Folie-Regnault,residential,1,1,30,False,False,5.0,Low,high
Rue Roli,residential,1,1,30,False,False,5.0,Low,medium
Rue Boulay,residential,1,1,30,False,False,5.0,Low,medium
Rue Émile Level,residential,1,1,30,False,False,5.0,Low,medium
Rue Paul Bodin,residential,1,1,30,False,False,5.0,Low,medium
Rue du Petit Château,residential,1,1,30,False,False,5.0,Low,medium
Rue Marius Delcher,residential,1,1,30,False,False,5.0,Low,high
Rue Sidi Brahim,residential,1,1,30,False,False,5.0,Low,high
Rue Gossec,residential,1,1,30,False,False,5.0,Low,high
Rue Danicourt,residential,1,1,30,False,False,5.0,Low,medium
Rue François Coppée,residential,1,1,30,False,False,5.0,Low,medium
Avenue de la Paix - Clarissa Jean-Philippe,residential,1,1,30,False,False,5.0,Low,medium
Rue Amaury Duval,residential,1,1,30,False,False,5.0,Low,medium
Rue Guillot,residential,1,1,30,False,False,5.0,Low,medium
Rue Georges Bizet,residential,1,1,30,False,False,5.0,Low,medium
Avenue du Boulodrome / Avenue du Cimetière Parisien,residential,1,1,30,False,False,5.0,Low,low
Rue de Galliera,residential,1,1,30,False,False,5.0,Low,medium
Place Georges Guillaumin,residential,1,1,30,False,False,5.0,Low,medium
Impasse Puzin,residential,1,1,30,False,False,5.0,Low,low
Passage Michelin,residential,2,1,15,False,False,5.0,Low,medium
Passage Roux,residential,1,1,30,False,False,5.0,Low,medium
Villa Monceau,residential,1,1,30,False,False,5.0,Low,medium
Rue Pierre Rigaud,residential,1,1,30,False,False,5.0,Low,medium
Rue Chateaubriand,residential,1,1,30,False,False,5.0,Low,medium
Villa Pereire,residential,1,1,30,False,False,5.0,Low,low
Rue Saint-Albin,residential,1,1,30,False,False,5.0,Low,medium
Impasse H/15,residential,3,1,30,False,False,5.0,Low,low
Rue Bernard Buffet,residential,4,1,30,False,False,5.0,Low,medium
Rue Roland Barthes,residential,1,1,30,False,False,5.0,Low,high
Passage Gatbois,residential,1,1,30,False,False,5.0,Low,medium
Rue Louis Marchal,residential,1,1,30,False,False,5.0,Low,high
Rue des Chalets,residential,1,1,30,False,False,5.0,Low,high
Avenue Félicien Rops,residential,1,1,30,False,False,5.0,Low,medium
Rue Berzélius,residential,1,1,30,False,False,5.0,Low,medium
Rue Yitzhak Rabin,residential,1,1,30,False,False,5.0,Low,low
Rue Jean Vallet,residential,2,1,30,False,False,5.0,Low,medium
Rue Myrtille Beer,residential,1,1,30,False,False,5.0,Low,medium
Passage des Plantes,residential,1,1,30,False,False,5.0,Low,low
Passage d'Arcole,residential,1,1,30,False,False,5.0,Low,medium
Rue Maurice Couderchet,residential,1,1,30,False,False,5.0,Low,low
Rue Édouard Vasseur,residential,1,1,30,False,False,5.0,Low,low
Rue Élisée Reclus,residential,1,1,30,False,False,5.0,Low,low
Rue Pierre Guignois,residential,1,1,30,False,False,5.0,Low,medium
Place de la Reine-Astrid,residential,2,1,30,False,False,5.0,Low,medium
Rue Radziwill,residential,1,1,30,False,False,5.0,Low,medium
Rue de Montpensier,residential,2,1,30,False,False,5.0,Low,medium
Rue Dieudonné Costes,residential,1,1,30,False,False,5.0,Low,low
Allée Jacques Prévert,residential,1,1,30,False,False,5.0,Low,low
Rue Laugier,residential,1,1,30,False,False,5.0,Low,medium
Rue Alfred de Musset,residential,1,1,30,False,False,5.0,Low,medium
Rue de Montyon,residential,2,1,30,False,False,5.0,Low,medium
Rue Paul Langevin,residential,4,1,30,False,False,5.0,Low,medium
Rue Jean Perrin,residential,3,1,30,False,False,5.0,Low,medium
Rue Sainte-Cécile,residential,1,1,30,False,False,5.0,Low,medium
Rue Auguste Vacquerie,residential,1,1,30,False,False,5.0,Low,medium
Villa Prévost,residential,1,1,30,False,False,5.0,Low,low
Villa Édouard Renauld,residential,1,1,30,False,False,5.0,Low,medium
Villa du Cadran Solaire,residential,2,1,30,False,False,5.0,Low,low
Impasse Archin,residential,1,1,30,False,False,5.0,Low,low
Rue Georges Bouzerait,residential,1,1,30,False,False,5.0,Low,medium
Square Féburier,residential,5,1,30,False,False,5.0,Low,medium
Rue Desgenettes,residential,1,1,30,False,False,5.0,Low,medium
Cité d'Antin,residential,6,1,30,False,False,5.0,Low,medium
Rue René Clair,residential,1,1,30,False,False,5.0,Low,medium
Villa Leblanc,residential,1,1,30,False,False,5.0,Low,high
Rue Brey,residential,1,1,30,False,False,5.0,Low,medium
